eventID,Zone,QuakeProb,Mq,Slip,NumSubfaults
7695,java,0.801844E-05,9.000,0.130754E+02,68
7696,java,0.801844E-05,9.000,0.130754E+02,68
7697,java,0.801844E-05,9.000,0.130754E+02,68
7698,java,0.801844E-05,9.000,0.130754E+02,68
7699,java,0.801844E-05,9.000,0.130754E+02,68
7700,java,0.801844E-05,9.000,0.130754E+02,68
7701,java,0.801844E-05,9.000,0.130754E+02,68
7702,java,0.801844E-05,9.000,0.130754E+02,68
7703,java,0.801844E-05,9.000,0.130754E+02,68
7704,java,0.801844E-05,9.000,0.130754E+02,68
7705,java,0.801844E-05,9.000,0.130754E+02,51
7706,java,0.801844E-05,9.000,0.130754E+02,68
7707,java,0.801844E-05,9.000,0.130754E+02,68
7708,java,0.801844E-05,9.000,0.130754E+02,68
7709,java,0.801844E-05,9.000,0.130754E+02,68
7710,java,0.801844E-05,9.000,0.130754E+02,68
7711,java,0.801844E-05,9.000,0.130754E+02,68
7712,java,0.801844E-05,9.000,0.130754E+02,68
7713,java,0.801844E-05,9.000,0.130754E+02,68
7714,java,0.801844E-05,9.000,0.130754E+02,68
7715,java,0.801844E-05,9.000,0.130754E+02,68
7716,java,0.801844E-05,9.000,0.130754E+02,51
7717,java,0.801844E-05,9.000,0.130754E+02,64
7718,java,0.801844E-05,9.000,0.130754E+02,64
7719,java,0.801844E-05,9.000,0.130754E+02,64
7720,java,0.801844E-05,9.000,0.130754E+02,64
7721,java,0.801844E-05,9.000,0.130754E+02,64
7722,java,0.801844E-05,9.000,0.130754E+02,64
7723,java,0.801844E-05,9.000,0.130754E+02,64
7724,java,0.801844E-05,9.000,0.130754E+02,64
7725,java,0.801844E-05,9.000,0.130754E+02,64
7726,java,0.801844E-05,9.000,0.130754E+02,64
7727,java,0.801844E-05,9.000,0.130754E+02,48
7728,flores,0.377766E-05,7.000,0.884004E+00,4
7729,flores,0.377766E-05,7.000,0.884004E+00,4
7730,flores,0.377766E-05,7.000,0.884004E+00,4
7731,flores,0.377766E-05,7.000,0.884004E+00,4
7732,flores,0.377766E-05,7.000,0.884004E+00,4
7733,flores,0.377766E-05,7.000,0.884004E+00,4
7734,flores,0.377766E-05,7.000,0.884004E+00,2
7735,flores,0.377766E-05,7.000,0.884004E+00,4
7736,flores,0.377766E-05,7.000,0.884004E+00,4
7737,flores,0.377766E-05,7.000,0.884004E+00,4
7738,flores,0.377766E-05,7.000,0.884004E+00,4
7739,flores,0.377766E-05,7.000,0.884004E+00,4
7740,flores,0.377766E-05,7.000,0.884004E+00,4
7741,flores,0.377766E-05,7.000,0.884004E+00,2
7742,flores,0.377766E-05,7.000,0.884004E+00,4
7743,flores,0.377766E-05,7.000,0.884004E+00,4
7744,flores,0.377766E-05,7.000,0.884004E+00,4
7745,flores,0.377766E-05,7.000,0.884004E+00,4
7746,flores,0.377766E-05,7.000,0.884004E+00,4
7747,flores,0.377766E-05,7.000,0.884004E+00,4
7748,flores,0.377766E-05,7.000,0.884004E+00,2
7749,flores,0.377766E-05,7.000,0.884004E+00,4
7750,flores,0.377766E-05,7.000,0.884004E+00,4
7751,flores,0.377766E-05,7.000,0.884004E+00,4
7752,flores,0.377766E-05,7.000,0.884004E+00,4
7753,flores,0.377766E-05,7.000,0.884004E+00,4
7754,flores,0.377766E-05,7.000,0.884004E+00,4
7755,flores,0.377766E-05,7.000,0.884004E+00,2
7756,flores,0.377766E-05,7.000,0.884004E+00,4
7757,flores,0.377766E-05,7.000,0.884004E+00,4
7758,flores,0.377766E-05,7.000,0.884004E+00,4
7759,flores,0.377766E-05,7.000,0.884004E+00,4
7760,flores,0.377766E-05,7.000,0.884004E+00,4
7761,flores,0.377766E-05,7.000,0.884004E+00,4
7762,flores,0.377766E-05,7.000,0.884004E+00,2
7763,flores,0.377766E-05,7.000,0.884004E+00,4
7764,flores,0.377766E-05,7.000,0.884004E+00,4
7765,flores,0.377766E-05,7.000,0.884004E+00,4
7766,flores,0.377766E-05,7.000,0.884004E+00,4
7767,flores,0.377766E-05,7.000,0.884004E+00,4
7768,flores,0.377766E-05,7.000,0.884004E+00,4
7769,flores,0.377766E-05,7.000,0.884004E+00,2
7770,flores,0.377766E-05,7.000,0.884004E+00,4
7771,flores,0.377766E-05,7.000,0.884004E+00,4
7772,flores,0.377766E-05,7.000,0.884004E+00,4
7773,flores,0.377766E-05,7.000,0.884004E+00,4
7774,flores,0.377766E-05,7.000,0.884004E+00,4
7775,flores,0.377766E-05,7.000,0.884004E+00,4
7776,flores,0.377766E-05,7.000,0.884004E+00,2
7777,flores,0.377766E-05,7.000,0.884004E+00,4
7778,flores,0.377766E-05,7.000,0.884004E+00,4
7779,flores,0.377766E-05,7.000,0.884004E+00,4
7780,flores,0.377766E-05,7.000,0.884004E+00,4
7781,flores,0.377766E-05,7.000,0.884004E+00,4
7782,flores,0.377766E-05,7.000,0.884004E+00,4
7783,flores,0.377766E-05,7.000,0.884004E+00,2
7784,flores,0.377766E-05,7.000,0.884004E+00,4
7785,flores,0.377766E-05,7.000,0.884004E+00,4
7786,flores,0.377766E-05,7.000,0.884004E+00,4
7787,flores,0.377766E-05,7.000,0.884004E+00,4
7788,flores,0.377766E-05,7.000,0.884004E+00,4
7789,flores,0.377766E-05,7.000,0.884004E+00,4
7790,flores,0.377766E-05,7.000,0.884004E+00,2
7791,flores,0.377766E-05,7.000,0.884004E+00,4
7792,flores,0.377766E-05,7.000,0.884004E+00,4
7793,flores,0.377766E-05,7.000,0.884004E+00,4
7794,flores,0.377766E-05,7.000,0.884004E+00,4
7795,flores,0.377766E-05,7.000,0.884004E+00,4
7796,flores,0.377766E-05,7.000,0.884004E+00,4
7797,flores,0.377766E-05,7.000,0.884004E+00,2
7798,flores,0.377766E-05,7.000,0.884004E+00,4
7799,flores,0.377766E-05,7.000,0.884004E+00,4
7800,flores,0.377766E-05,7.000,0.884004E+00,4
7801,flores,0.377766E-05,7.000,0.884004E+00,4
7802,flores,0.377766E-05,7.000,0.884004E+00,4
7803,flores,0.377766E-05,7.000,0.884004E+00,4
7804,flores,0.377766E-05,7.000,0.884004E+00,2
7805,flores,0.377766E-05,7.000,0.884004E+00,4
7806,flores,0.377766E-05,7.000,0.884004E+00,4
7807,flores,0.377766E-05,7.000,0.884004E+00,4
7808,flores,0.377766E-05,7.000,0.884004E+00,4
7809,flores,0.377766E-05,7.000,0.884004E+00,4
7810,flores,0.377766E-05,7.000,0.884004E+00,4
7811,flores,0.377766E-05,7.000,0.884004E+00,2
7812,flores,0.377766E-05,7.000,0.884004E+00,4
7813,flores,0.377766E-05,7.000,0.884004E+00,4
7814,flores,0.377766E-05,7.000,0.884004E+00,4
7815,flores,0.377766E-05,7.000,0.884004E+00,4
7816,flores,0.377766E-05,7.000,0.884004E+00,4
7817,flores,0.377766E-05,7.000,0.884004E+00,4
7818,flores,0.377766E-05,7.000,0.884004E+00,2
7819,flores,0.377766E-05,7.000,0.884004E+00,4
7820,flores,0.377766E-05,7.000,0.884004E+00,4
7821,flores,0.377766E-05,7.000,0.884004E+00,4
7822,flores,0.377766E-05,7.000,0.884004E+00,4
7823,flores,0.377766E-05,7.000,0.884004E+00,4
7824,flores,0.377766E-05,7.000,0.884004E+00,4
7825,flores,0.377766E-05,7.000,0.884004E+00,2
7826,flores,0.377766E-05,7.000,0.884004E+00,4
7827,flores,0.377766E-05,7.000,0.884004E+00,4
7828,flores,0.377766E-05,7.000,0.884004E+00,4
7829,flores,0.377766E-05,7.000,0.884004E+00,4
7830,flores,0.377766E-05,7.000,0.884004E+00,4
7831,flores,0.377766E-05,7.000,0.884004E+00,4
7832,flores,0.377766E-05,7.000,0.884004E+00,2
7833,flores,0.377766E-05,7.000,0.884004E+00,4
7834,flores,0.377766E-05,7.000,0.884004E+00,4
7835,flores,0.377766E-05,7.000,0.884004E+00,4
7836,flores,0.377766E-05,7.000,0.884004E+00,4
7837,flores,0.377766E-05,7.000,0.884004E+00,4
7838,flores,0.377766E-05,7.000,0.884004E+00,4
7839,flores,0.377766E-05,7.000,0.884004E+00,2
7840,flores,0.377766E-05,7.000,0.884004E+00,4
7841,flores,0.377766E-05,7.000,0.884004E+00,4
7842,flores,0.377766E-05,7.000,0.884004E+00,4
7843,flores,0.377766E-05,7.000,0.884004E+00,4
7844,flores,0.377766E-05,7.000,0.884004E+00,4
7845,flores,0.377766E-05,7.000,0.884004E+00,4
7846,flores,0.377766E-05,7.000,0.884004E+00,2
7847,flores,0.377766E-05,7.000,0.884004E+00,4
7848,flores,0.377766E-05,7.000,0.884004E+00,4
7849,flores,0.377766E-05,7.000,0.884004E+00,4
7850,flores,0.377766E-05,7.000,0.884004E+00,4
7851,flores,0.377766E-05,7.000,0.884004E+00,4
7852,flores,0.377766E-05,7.000,0.884004E+00,4
7853,flores,0.377766E-05,7.000,0.884004E+00,2
7854,flores,0.377766E-05,7.000,0.884004E+00,4
7855,flores,0.377766E-05,7.000,0.884004E+00,4
7856,flores,0.377766E-05,7.000,0.884004E+00,4
7857,flores,0.377766E-05,7.000,0.884004E+00,4
7858,flores,0.377766E-05,7.000,0.884004E+00,4
7859,flores,0.377766E-05,7.000,0.884004E+00,4
7860,flores,0.377766E-05,7.000,0.884004E+00,2
7861,flores,0.377766E-05,7.000,0.884004E+00,4
7862,flores,0.377766E-05,7.000,0.884004E+00,4
7863,flores,0.377766E-05,7.000,0.884004E+00,4
7864,flores,0.377766E-05,7.000,0.884004E+00,4
7865,flores,0.377766E-05,7.000,0.884004E+00,4
7866,flores,0.377766E-05,7.000,0.884004E+00,4
7867,flores,0.377766E-05,7.000,0.884004E+00,2
7868,flores,0.377766E-05,7.000,0.884004E+00,4
7869,flores,0.377766E-05,7.000,0.884004E+00,4
7870,flores,0.377766E-05,7.000,0.884004E+00,4
7871,flores,0.377766E-05,7.000,0.884004E+00,4
7872,flores,0.377766E-05,7.000,0.884004E+00,4
7873,flores,0.377766E-05,7.000,0.884004E+00,4
7874,flores,0.377766E-05,7.000,0.884004E+00,2
7875,flores,0.377766E-05,7.000,0.884004E+00,4
7876,flores,0.377766E-05,7.000,0.884004E+00,4
7877,flores,0.377766E-05,7.000,0.884004E+00,4
7878,flores,0.377766E-05,7.000,0.884004E+00,4
7879,flores,0.377766E-05,7.000,0.884004E+00,4
7880,flores,0.377766E-05,7.000,0.884004E+00,4
7881,flores,0.377766E-05,7.000,0.884004E+00,2
7882,flores,0.377766E-05,7.000,0.884004E+00,4
7883,flores,0.377766E-05,7.000,0.884004E+00,4
7884,flores,0.377766E-05,7.000,0.884004E+00,4
7885,flores,0.377766E-05,7.000,0.884004E+00,4
7886,flores,0.377766E-05,7.000,0.884004E+00,4
7887,flores,0.377766E-05,7.000,0.884004E+00,4
7888,flores,0.377766E-05,7.000,0.884004E+00,2
7889,flores,0.377766E-05,7.000,0.884004E+00,4
7890,flores,0.377766E-05,7.000,0.884004E+00,4
7891,flores,0.377766E-05,7.000,0.884004E+00,4
7892,flores,0.377766E-05,7.000,0.884004E+00,4
7893,flores,0.377766E-05,7.000,0.884004E+00,4
7894,flores,0.377766E-05,7.000,0.884004E+00,4
7895,flores,0.377766E-05,7.000,0.884004E+00,2
7896,flores,0.377766E-05,7.000,0.884004E+00,4
7897,flores,0.377766E-05,7.000,0.884004E+00,4
7898,flores,0.377766E-05,7.000,0.884004E+00,4
7899,flores,0.377766E-05,7.000,0.884004E+00,4
7900,flores,0.377766E-05,7.000,0.884004E+00,4
7901,flores,0.377766E-05,7.000,0.884004E+00,4
7902,flores,0.377766E-05,7.000,0.884004E+00,2
7903,flores,0.377766E-05,7.000,0.884004E+00,4
7904,flores,0.377766E-05,7.000,0.884004E+00,4
7905,flores,0.377766E-05,7.000,0.884004E+00,4
7906,flores,0.377766E-05,7.000,0.884004E+00,4
7907,flores,0.377766E-05,7.000,0.884004E+00,4
7908,flores,0.377766E-05,7.000,0.884004E+00,4
7909,flores,0.377766E-05,7.000,0.884004E+00,2
7910,flores,0.377766E-05,7.000,0.884004E+00,4
7911,flores,0.377766E-05,7.000,0.884004E+00,4
7912,flores,0.377766E-05,7.000,0.884004E+00,4
7913,flores,0.377766E-05,7.000,0.884004E+00,4
7914,flores,0.377766E-05,7.000,0.884004E+00,4
7915,flores,0.377766E-05,7.000,0.884004E+00,4
7916,flores,0.377766E-05,7.000,0.884004E+00,2
7917,flores,0.377766E-05,7.000,0.884004E+00,4
7918,flores,0.377766E-05,7.000,0.884004E+00,4
7919,flores,0.377766E-05,7.000,0.884004E+00,4
7920,flores,0.377766E-05,7.000,0.884004E+00,4
7921,flores,0.377766E-05,7.000,0.884004E+00,4
7922,flores,0.377766E-05,7.000,0.884004E+00,4
7923,flores,0.377766E-05,7.000,0.884004E+00,2
7924,flores,0.377766E-05,7.000,0.884004E+00,4
7925,flores,0.377766E-05,7.000,0.884004E+00,4
7926,flores,0.377766E-05,7.000,0.884004E+00,4
7927,flores,0.377766E-05,7.000,0.884004E+00,4
7928,flores,0.377766E-05,7.000,0.884004E+00,4
7929,flores,0.377766E-05,7.000,0.884004E+00,4
7930,flores,0.377766E-05,7.000,0.884004E+00,2
7931,flores,0.377766E-05,7.000,0.884004E+00,4
7932,flores,0.377766E-05,7.000,0.884004E+00,4
7933,flores,0.377766E-05,7.000,0.884004E+00,4
7934,flores,0.377766E-05,7.000,0.884004E+00,4
7935,flores,0.377766E-05,7.000,0.884004E+00,4
7936,flores,0.377766E-05,7.000,0.884004E+00,4
7937,flores,0.377766E-05,7.000,0.884004E+00,2
7938,flores,0.377766E-05,7.000,0.884004E+00,2
7939,flores,0.377766E-05,7.000,0.884004E+00,2
7940,flores,0.377766E-05,7.000,0.884004E+00,2
7941,flores,0.377766E-05,7.000,0.884004E+00,2
7942,flores,0.377766E-05,7.000,0.884004E+00,2
7943,flores,0.377766E-05,7.000,0.884004E+00,2
7944,flores,0.377766E-05,7.000,0.884004E+00,1
7945,flores,0.300070E-05,7.100,0.996445E+00,4
7946,flores,0.300070E-05,7.100,0.996445E+00,4
7947,flores,0.300070E-05,7.100,0.996445E+00,4
7948,flores,0.300070E-05,7.100,0.996445E+00,4
7949,flores,0.300070E-05,7.100,0.996445E+00,4
7950,flores,0.300070E-05,7.100,0.996445E+00,4
7951,flores,0.300070E-05,7.100,0.996445E+00,2
7952,flores,0.300070E-05,7.100,0.996445E+00,4
7953,flores,0.300070E-05,7.100,0.996445E+00,4
7954,flores,0.300070E-05,7.100,0.996445E+00,4
7955,flores,0.300070E-05,7.100,0.996445E+00,4
7956,flores,0.300070E-05,7.100,0.996445E+00,4
7957,flores,0.300070E-05,7.100,0.996445E+00,4
7958,flores,0.300070E-05,7.100,0.996445E+00,2
7959,flores,0.300070E-05,7.100,0.996445E+00,4
7960,flores,0.300070E-05,7.100,0.996445E+00,4
7961,flores,0.300070E-05,7.100,0.996445E+00,4
7962,flores,0.300070E-05,7.100,0.996445E+00,4
7963,flores,0.300070E-05,7.100,0.996445E+00,4
7964,flores,0.300070E-05,7.100,0.996445E+00,4
7965,flores,0.300070E-05,7.100,0.996445E+00,2
7966,flores,0.300070E-05,7.100,0.996445E+00,4
7967,flores,0.300070E-05,7.100,0.996445E+00,4
7968,flores,0.300070E-05,7.100,0.996445E+00,4
7969,flores,0.300070E-05,7.100,0.996445E+00,4
7970,flores,0.300070E-05,7.100,0.996445E+00,4
7971,flores,0.300070E-05,7.100,0.996445E+00,4
7972,flores,0.300070E-05,7.100,0.996445E+00,2
7973,flores,0.300070E-05,7.100,0.996445E+00,4
7974,flores,0.300070E-05,7.100,0.996445E+00,4
7975,flores,0.300070E-05,7.100,0.996445E+00,4
7976,flores,0.300070E-05,7.100,0.996445E+00,4
7977,flores,0.300070E-05,7.100,0.996445E+00,4
7978,flores,0.300070E-05,7.100,0.996445E+00,4
7979,flores,0.300070E-05,7.100,0.996445E+00,2
7980,flores,0.300070E-05,7.100,0.996445E+00,4
7981,flores,0.300070E-05,7.100,0.996445E+00,4
7982,flores,0.300070E-05,7.100,0.996445E+00,4
7983,flores,0.300070E-05,7.100,0.996445E+00,4
7984,flores,0.300070E-05,7.100,0.996445E+00,4
7985,flores,0.300070E-05,7.100,0.996445E+00,4
7986,flores,0.300070E-05,7.100,0.996445E+00,2
7987,flores,0.300070E-05,7.100,0.996445E+00,4
7988,flores,0.300070E-05,7.100,0.996445E+00,4
7989,flores,0.300070E-05,7.100,0.996445E+00,4
7990,flores,0.300070E-05,7.100,0.996445E+00,4
7991,flores,0.300070E-05,7.100,0.996445E+00,4
7992,flores,0.300070E-05,7.100,0.996445E+00,4
7993,flores,0.300070E-05,7.100,0.996445E+00,2
7994,flores,0.300070E-05,7.100,0.996445E+00,4
7995,flores,0.300070E-05,7.100,0.996445E+00,4
7996,flores,0.300070E-05,7.100,0.996445E+00,4
7997,flores,0.300070E-05,7.100,0.996445E+00,4
7998,flores,0.300070E-05,7.100,0.996445E+00,4
7999,flores,0.300070E-05,7.100,0.996445E+00,4
8000,flores,0.300070E-05,7.100,0.996445E+00,2
8001,flores,0.300070E-05,7.100,0.996445E+00,4
8002,flores,0.300070E-05,7.100,0.996445E+00,4
8003,flores,0.300070E-05,7.100,0.996445E+00,4
8004,flores,0.300070E-05,7.100,0.996445E+00,4
8005,flores,0.300070E-05,7.100,0.996445E+00,4
8006,flores,0.300070E-05,7.100,0.996445E+00,4
8007,flores,0.300070E-05,7.100,0.996445E+00,2
8008,flores,0.300070E-05,7.100,0.996445E+00,4
8009,flores,0.300070E-05,7.100,0.996445E+00,4
8010,flores,0.300070E-05,7.100,0.996445E+00,4
8011,flores,0.300070E-05,7.100,0.996445E+00,4
8012,flores,0.300070E-05,7.100,0.996445E+00,4
8013,flores,0.300070E-05,7.100,0.996445E+00,4
8014,flores,0.300070E-05,7.100,0.996445E+00,2
8015,flores,0.300070E-05,7.100,0.996445E+00,4
8016,flores,0.300070E-05,7.100,0.996445E+00,4
8017,flores,0.300070E-05,7.100,0.996445E+00,4
8018,flores,0.300070E-05,7.100,0.996445E+00,4
8019,flores,0.300070E-05,7.100,0.996445E+00,4
8020,flores,0.300070E-05,7.100,0.996445E+00,4
8021,flores,0.300070E-05,7.100,0.996445E+00,2
8022,flores,0.300070E-05,7.100,0.996445E+00,4
8023,flores,0.300070E-05,7.100,0.996445E+00,4
8024,flores,0.300070E-05,7.100,0.996445E+00,4
8025,flores,0.300070E-05,7.100,0.996445E+00,4
8026,flores,0.300070E-05,7.100,0.996445E+00,4
8027,flores,0.300070E-05,7.100,0.996445E+00,4
8028,flores,0.300070E-05,7.100,0.996445E+00,2
8029,flores,0.300070E-05,7.100,0.996445E+00,4
8030,flores,0.300070E-05,7.100,0.996445E+00,4
8031,flores,0.300070E-05,7.100,0.996445E+00,4
8032,flores,0.300070E-05,7.100,0.996445E+00,4
8033,flores,0.300070E-05,7.100,0.996445E+00,4
8034,flores,0.300070E-05,7.100,0.996445E+00,4
8035,flores,0.300070E-05,7.100,0.996445E+00,2
8036,flores,0.300070E-05,7.100,0.996445E+00,4
8037,flores,0.300070E-05,7.100,0.996445E+00,4
8038,flores,0.300070E-05,7.100,0.996445E+00,4
8039,flores,0.300070E-05,7.100,0.996445E+00,4
8040,flores,0.300070E-05,7.100,0.996445E+00,4
8041,flores,0.300070E-05,7.100,0.996445E+00,4
8042,flores,0.300070E-05,7.100,0.996445E+00,2
8043,flores,0.300070E-05,7.100,0.996445E+00,4
8044,flores,0.300070E-05,7.100,0.996445E+00,4
8045,flores,0.300070E-05,7.100,0.996445E+00,4
8046,flores,0.300070E-05,7.100,0.996445E+00,4
8047,flores,0.300070E-05,7.100,0.996445E+00,4
8048,flores,0.300070E-05,7.100,0.996445E+00,4
8049,flores,0.300070E-05,7.100,0.996445E+00,2
8050,flores,0.300070E-05,7.100,0.996445E+00,4
8051,flores,0.300070E-05,7.100,0.996445E+00,4
8052,flores,0.300070E-05,7.100,0.996445E+00,4
8053,flores,0.300070E-05,7.100,0.996445E+00,4
8054,flores,0.300070E-05,7.100,0.996445E+00,4
8055,flores,0.300070E-05,7.100,0.996445E+00,4
8056,flores,0.300070E-05,7.100,0.996445E+00,2
8057,flores,0.300070E-05,7.100,0.996445E+00,4
8058,flores,0.300070E-05,7.100,0.996445E+00,4
8059,flores,0.300070E-05,7.100,0.996445E+00,4
8060,flores,0.300070E-05,7.100,0.996445E+00,4
8061,flores,0.300070E-05,7.100,0.996445E+00,4
8062,flores,0.300070E-05,7.100,0.996445E+00,4
8063,flores,0.300070E-05,7.100,0.996445E+00,2
8064,flores,0.300070E-05,7.100,0.996445E+00,4
8065,flores,0.300070E-05,7.100,0.996445E+00,4
8066,flores,0.300070E-05,7.100,0.996445E+00,4
8067,flores,0.300070E-05,7.100,0.996445E+00,4
8068,flores,0.300070E-05,7.100,0.996445E+00,4
8069,flores,0.300070E-05,7.100,0.996445E+00,4
8070,flores,0.300070E-05,7.100,0.996445E+00,2
8071,flores,0.300070E-05,7.100,0.996445E+00,4
8072,flores,0.300070E-05,7.100,0.996445E+00,4
8073,flores,0.300070E-05,7.100,0.996445E+00,4
8074,flores,0.300070E-05,7.100,0.996445E+00,4
8075,flores,0.300070E-05,7.100,0.996445E+00,4
8076,flores,0.300070E-05,7.100,0.996445E+00,4
8077,flores,0.300070E-05,7.100,0.996445E+00,2
8078,flores,0.300070E-05,7.100,0.996445E+00,4
8079,flores,0.300070E-05,7.100,0.996445E+00,4
8080,flores,0.300070E-05,7.100,0.996445E+00,4
8081,flores,0.300070E-05,7.100,0.996445E+00,4
8082,flores,0.300070E-05,7.100,0.996445E+00,4
8083,flores,0.300070E-05,7.100,0.996445E+00,4
8084,flores,0.300070E-05,7.100,0.996445E+00,2
8085,flores,0.300070E-05,7.100,0.996445E+00,4
8086,flores,0.300070E-05,7.100,0.996445E+00,4
8087,flores,0.300070E-05,7.100,0.996445E+00,4
8088,flores,0.300070E-05,7.100,0.996445E+00,4
8089,flores,0.300070E-05,7.100,0.996445E+00,4
8090,flores,0.300070E-05,7.100,0.996445E+00,4
8091,flores,0.300070E-05,7.100,0.996445E+00,2
8092,flores,0.300070E-05,7.100,0.996445E+00,4
8093,flores,0.300070E-05,7.100,0.996445E+00,4
8094,flores,0.300070E-05,7.100,0.996445E+00,4
8095,flores,0.300070E-05,7.100,0.996445E+00,4
8096,flores,0.300070E-05,7.100,0.996445E+00,4
8097,flores,0.300070E-05,7.100,0.996445E+00,4
8098,flores,0.300070E-05,7.100,0.996445E+00,2
8099,flores,0.300070E-05,7.100,0.996445E+00,4
8100,flores,0.300070E-05,7.100,0.996445E+00,4
8101,flores,0.300070E-05,7.100,0.996445E+00,4
8102,flores,0.300070E-05,7.100,0.996445E+00,4
8103,flores,0.300070E-05,7.100,0.996445E+00,4
8104,flores,0.300070E-05,7.100,0.996445E+00,4
8105,flores,0.300070E-05,7.100,0.996445E+00,2
8106,flores,0.300070E-05,7.100,0.996445E+00,4
8107,flores,0.300070E-05,7.100,0.996445E+00,4
8108,flores,0.300070E-05,7.100,0.996445E+00,4
8109,flores,0.300070E-05,7.100,0.996445E+00,4
8110,flores,0.300070E-05,7.100,0.996445E+00,4
8111,flores,0.300070E-05,7.100,0.996445E+00,4
8112,flores,0.300070E-05,7.100,0.996445E+00,2
8113,flores,0.300070E-05,7.100,0.996445E+00,4
8114,flores,0.300070E-05,7.100,0.996445E+00,4
8115,flores,0.300070E-05,7.100,0.996445E+00,4
8116,flores,0.300070E-05,7.100,0.996445E+00,4
8117,flores,0.300070E-05,7.100,0.996445E+00,4
8118,flores,0.300070E-05,7.100,0.996445E+00,4
8119,flores,0.300070E-05,7.100,0.996445E+00,2
8120,flores,0.300070E-05,7.100,0.996445E+00,4
8121,flores,0.300070E-05,7.100,0.996445E+00,4
8122,flores,0.300070E-05,7.100,0.996445E+00,4
8123,flores,0.300070E-05,7.100,0.996445E+00,4
8124,flores,0.300070E-05,7.100,0.996445E+00,4
8125,flores,0.300070E-05,7.100,0.996445E+00,4
8126,flores,0.300070E-05,7.100,0.996445E+00,2
8127,flores,0.300070E-05,7.100,0.996445E+00,4
8128,flores,0.300070E-05,7.100,0.996445E+00,4
8129,flores,0.300070E-05,7.100,0.996445E+00,4
8130,flores,0.300070E-05,7.100,0.996445E+00,4
8131,flores,0.300070E-05,7.100,0.996445E+00,4
8132,flores,0.300070E-05,7.100,0.996445E+00,4
8133,flores,0.300070E-05,7.100,0.996445E+00,2
8134,flores,0.300070E-05,7.100,0.996445E+00,4
8135,flores,0.300070E-05,7.100,0.996445E+00,4
8136,flores,0.300070E-05,7.100,0.996445E+00,4
8137,flores,0.300070E-05,7.100,0.996445E+00,4
8138,flores,0.300070E-05,7.100,0.996445E+00,4
8139,flores,0.300070E-05,7.100,0.996445E+00,4
8140,flores,0.300070E-05,7.100,0.996445E+00,2
8141,flores,0.300070E-05,7.100,0.996445E+00,4
8142,flores,0.300070E-05,7.100,0.996445E+00,4
8143,flores,0.300070E-05,7.100,0.996445E+00,4
8144,flores,0.300070E-05,7.100,0.996445E+00,4
8145,flores,0.300070E-05,7.100,0.996445E+00,4
8146,flores,0.300070E-05,7.100,0.996445E+00,4
8147,flores,0.300070E-05,7.100,0.996445E+00,2
8148,flores,0.300070E-05,7.100,0.996445E+00,4
8149,flores,0.300070E-05,7.100,0.996445E+00,4
8150,flores,0.300070E-05,7.100,0.996445E+00,4
8151,flores,0.300070E-05,7.100,0.996445E+00,4
8152,flores,0.300070E-05,7.100,0.996445E+00,4
8153,flores,0.300070E-05,7.100,0.996445E+00,4
8154,flores,0.300070E-05,7.100,0.996445E+00,2
8155,flores,0.300070E-05,7.100,0.996445E+00,2
8156,flores,0.300070E-05,7.100,0.996445E+00,2
8157,flores,0.300070E-05,7.100,0.996445E+00,2
8158,flores,0.300070E-05,7.100,0.996445E+00,2
8159,flores,0.300070E-05,7.100,0.996445E+00,2
8160,flores,0.300070E-05,7.100,0.996445E+00,2
8161,flores,0.300070E-05,7.100,0.996445E+00,1
8162,flores,0.287349E-05,7.200,0.112319E+01,9
8163,flores,0.287349E-05,7.200,0.112319E+01,9
8164,flores,0.287349E-05,7.200,0.112319E+01,9
8165,flores,0.287349E-05,7.200,0.112319E+01,9
8166,flores,0.287349E-05,7.200,0.112319E+01,9
8167,flores,0.287349E-05,7.200,0.112319E+01,6
8168,flores,0.287349E-05,7.200,0.112319E+01,9
8169,flores,0.287349E-05,7.200,0.112319E+01,9
8170,flores,0.287349E-05,7.200,0.112319E+01,9
8171,flores,0.287349E-05,7.200,0.112319E+01,9
8172,flores,0.287349E-05,7.200,0.112319E+01,9
8173,flores,0.287349E-05,7.200,0.112319E+01,6
8174,flores,0.287349E-05,7.200,0.112319E+01,9
8175,flores,0.287349E-05,7.200,0.112319E+01,9
8176,flores,0.287349E-05,7.200,0.112319E+01,9
8177,flores,0.287349E-05,7.200,0.112319E+01,9
8178,flores,0.287349E-05,7.200,0.112319E+01,9
8179,flores,0.287349E-05,7.200,0.112319E+01,6
8180,flores,0.287349E-05,7.200,0.112319E+01,9
8181,flores,0.287349E-05,7.200,0.112319E+01,9
8182,flores,0.287349E-05,7.200,0.112319E+01,9
8183,flores,0.287349E-05,7.200,0.112319E+01,9
8184,flores,0.287349E-05,7.200,0.112319E+01,9
8185,flores,0.287349E-05,7.200,0.112319E+01,6
8186,flores,0.287349E-05,7.200,0.112319E+01,9
8187,flores,0.287349E-05,7.200,0.112319E+01,9
8188,flores,0.287349E-05,7.200,0.112319E+01,9
8189,flores,0.287349E-05,7.200,0.112319E+01,9
8190,flores,0.287349E-05,7.200,0.112319E+01,9
8191,flores,0.287349E-05,7.200,0.112319E+01,6
8192,flores,0.287349E-05,7.200,0.112319E+01,9
8193,flores,0.287349E-05,7.200,0.112319E+01,9
8194,flores,0.287349E-05,7.200,0.112319E+01,9
